dataset,role,task,seed,fold,metric,angle_deg,value,result_path
ASP_clean,aafnet,asp_aafnet,42,0,acc@180,,0.5596824496739439,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,acc@270,,0.6546640204139496,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,0,0.7428409413098951,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,15,0.7402891976183725,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,30,0.7360362914658349,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,45,0.7181740856251771,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,60,0.6937907570172952,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,75,0.6583498724128154,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,90,0.6203572441168131,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,105,0.6226254607314998,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,120,0.6127020130422456,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,135,0.6112843776580663,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,150,0.5846328324354976,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,165,0.5755599659767507,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,180,0.5596824496739439,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,195,0.5971080238162745,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,210,0.6186560816557981,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,225,0.6436064644173518,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,240,0.6373688687269634,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,255,0.6427558831868443,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,270,0.6546640204139496,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,285,0.6813155656365183,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,300,0.7113694357811171,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,315,0.7258293166997448,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,330,0.7363198185426708,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,0,angle_accuracy,345,0.744825630847746,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold0/results.json
ASP_clean,aafnet,asp_aafnet,42,1,min,,0.5673376807485114,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,max,,0.7397221434647009,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,mean,,0.6613387203477932,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,std,,0.053407236378573225,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,acc@0,,0.7360362914658349,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,acc@90,,0.6246101502693507,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,acc@180,,0.5673376807485114,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,acc@270,,0.6419053019563369,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,0,0.7360362914658349,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,15,0.7323504394669691,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,30,0.7258293166997448,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,45,0.715055287779983,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,60,0.6963425007088176,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,75,0.6606180890275021,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,90,0.6246101502693507,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,105,0.6348171250354409,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,120,0.6209242982704848,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,135,0.608449106889708,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,150,0.5903033739722143,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,165,0.5783952367451092,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,180,0.5673376807485114,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,195,0.6092996881202155,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,210,0.6280124751913808,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,225,0.6427558831868443,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,240,0.6402041394953218,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,255,0.6447405727246952,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,270,0.6419053019563369,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,285,0.6759285511766374,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,300,0.7031471505528778,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,315,0.7190246668556847,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,330,0.7363198185426708,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,1,angle_accuracy,345,0.7397221434647009,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold1/results.json
ASP_clean,aafnet,asp_aafnet,42,2,min,,0.5642188829033172,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,max,,0.7459597391550893,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,mean,,0.6641739911161516,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,std,,0.05559245781733305,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,acc@0,,0.7417068330025517,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,acc@90,,0.6214913524241565,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,acc@180,,0.5642188829033172,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,acc@270,,0.6589169265664871,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,0,0.7417068330025517,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,15,0.739438616387865,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,30,0.7374539268500142,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,45,0.7193081939325205,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,60,0.6909554862489368,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,75,0.6614686702580096,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,90,0.6214913524241565,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,105,0.6302806918060675,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,120,0.6274454210377091,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,135,0.6064644173518571,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,150,0.594272753047916,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,165,0.5832151970513184,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,180,0.5642188829033172,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,195,0.5971080238162745,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,210,0.6271618939608733,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,225,0.6438899914941877,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,240,0.648426424723561,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,255,0.6549475474907853,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,270,0.6589169265664871,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,285,0.6810320385596824,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,300,0.7034306776297137,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,315,0.7195917210093564,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,330,0.7419903600793876,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,2,angle_accuracy,345,0.7459597391550893,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,3,min,,0.571590586901049,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,max,,0.7337680748511483,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,mean,,0.6536362347604197,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,std,,0.04913818261226566,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,acc@0,,0.7275304791607599,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,acc@90,,0.6421888290331726,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,acc@180,,0.571590586901049,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,acc@270,,0.6509781684150836,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,0,0.7275304791607599,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,15,0.7337680748511483,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,30,0.718457612702013,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,45,0.6969095548624894,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,60,0.6742273887156224,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,75,0.6580663453359796,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,90,0.6421888290331726,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,105,0.6336830167280976,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,120,0.6132690671959172,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,135,0.6005103487383046,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,150,0.5815140345903034,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,165,0.5866175219733485,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,180,0.571590586901049,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,195,0.599659767507797,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,210,0.6087326339665438,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,225,0.6333994896512617,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,240,0.6339665438049333,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,255,0.6365182874964559,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,270,0.6509781684150836,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,285,0.664303941026368,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,300,0.683583782251205,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,315,0.6923731216331159,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,330,0.7170399773178339,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,angle_accuracy,345,0.7283810603912674,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,4,min,,0.5557130705982422,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,max,,0.7374539268500142,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,mean,,0.652065022209621,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,std,,0.053760394040497955,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,acc@0,,0.7320669123901332,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,acc@90,,0.6144031755032605,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,acc@180,,0.5557130705982422,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,acc@270,,0.6351006521122767,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,0,0.7320669123901332,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,15,0.7363198185426708,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,30,0.7252622625460732,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,45,0.7005954068613552,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,60,0.6784802948681599,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,75,0.6518287496455911,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,90,0.6144031755032605,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,105,0.6209242982704848,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,120,0.6220584065778282,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,135,0.617238446271619,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,150,0.5965409696626027,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,165,0.575276438899915,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,180,0.5557130705982422,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,195,0.58378225120499,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,210,0.6033456195066629,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,225,0.6263113127303658,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,240,0.6370853416501275,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,255,0.6305642188829034,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,270,0.6351006521122767,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,285,0.6617521973348455,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,300,0.6824496739438617,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,315,0.6983271902466686,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,330,0.7266798979302523,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,angle_accuracy,345,0.7374539268500142,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,min,,0.5744258576694075,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,max,,0.7419903600793876,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,mean,,0.6645165863339949,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,std,,0.05389005310128813,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,acc@0,,0.7388715622341934,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,acc@90,,0.6430394102636802,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,acc@180,,0.5744258576694075,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
